Date,News
2018-08-13,"Tesla\xe2\x80\x99s handling of Chief Executive Elon Musk\xe2\x80\x99s proposal to take the carmaker private and its failure to promptly file a formal disclosure raises governance, social media concerns"
2018-08-13,Exclusive: Saudi Arabia's PIF has shown no interest in bankrolling Tesla buyout - sources
2018-08-13,Tesla\xe2\x80\x99s slow disclosure raises governance concerns and sparks questions about how companies use social media
2018-08-13,Exclusive: Saudi Arabia's PIF has shown no interest in bankrolling Tesla buyout - sources
2018-08-13,"Tesla's slow disclosure raises governance, social media concerns"
2018-08-13,"Tesla shares continue to drop after Musk announces plans to take the company private, as skeptics wonder how he'd structure the deal and where he would get the money"
2018-08-12,WATCH: Elon Musk needs $72 billion to take Tesla private. @onehitGit breaks down the potentially milestone for @ReutersTV
2018-08-12,Tesla shares continue to drop following CEO @elonmusk's Twitter storm about taking the company private via @ReutersTV
2018-08-12,Exclusive: Saudi Arabia's PIF has shown no interest in bankrolling Tesla buyout - sources
2018-08-12,ICYMI: Elon Musk is looking to take Tesla private. @onehitGit breaks down how a total buyout would work:
2018-08-12,Doubts mount over Elon Musk's plans to take Tesla private. See more in this week's tech playlist via @ReutersTV
2018-08-12,WATCH: Elon Musk looks to take Tesla private - @onehitGit explains the latest for @ReutersTV
2018-08-12,Doubts mount over plans to take Tesla private. More in this week's tech playlist from @ReutersTV
2018-08-12,"Tesla shares continue to drop after Musk announces plans to take the company private, as skeptics wonder how he'd structure the deal and where he would get the money. More in this week's tech playlist from @ReutersTV"
2018-08-11,Tesla shares continue to drop following CEO @elonmusk's Twitter storm about taking the company private
2018-08-11,Exclusive: Saudi Arabia's PIF has shown no interest in bankrolling Tesla buyout
2018-08-11,".@Breakingviews: On the Viewsroom, why Tesla going private is good for business. Plus Pakistan\xe2\x80\x99s Imran Khan goes to the IMF"
2018-08-11,ICYMI: Elon Musk needs $72 billion to take Tesla private. @onehitGit breaks down the potentially milestone for @ReutersTV
2018-08-11,WATCH: Elon Musk is looking to take Tesla private. @onehitGit breaks down how a total buyout would work:
2018-08-11,Doubts mount over Elon Musk's plans to take Tesla private via @ReutersTV
2018-08-11,ICYMI: Elon Musk looks to take Tesla private - @onehitGit explains the latest for @ReutersTV
2018-08-11,Doubts mount over plans to take Tesla private. See more in this week's tech playlist via @ReutersTV
2018-08-11,Elon Musk needs $72 billion to take Tesla private. @onehitGit breaks down the potentially milestone for @ReutersTV
2018-08-11,"Lawsuits accuse Tesla's Musk of fraud over tweets, going-private proposal"
2018-08-11,"Lawsuit accuses Tesla's Musk of fraud over tweets, going-private proposal"
2018-08-10,Tesla CEO Musk accused in lawsuit of fraud over going-private proposal
2018-08-10,Tesla CEO Musk accused in lawsuit of defrauding shareholders
2018-08-10,Elon Musk is looking to take Tesla private. @onehitGit breaks down how a total buyout would work:
2018-08-10,Timeline: Main events in Tesla's history as a public company
2018-08-10,Elon Musk looks to take Tesla private - @onehitGit explains the latest for @ReutersTV
2018-08-10,"From @ReutersTV: Tesla shares continue to drop after Musk announces plans to take the company private, as skeptics wonder how he'd structure the deal and where he would get the money"
2018-08-10,LISTEN: Here\xe2\x80\x99s @Breakingviews on why Tesla should take its business private until it grows up
2018-08-10,ICYMI: Researchers backed by Tesla founder Elon Musk have found a way to use software to teach a human-like robotic hand new tasks pic.twitter.com/w3KBsZqkt'
2018-08-10,From @ReutersTV: Tesla shares continue to drop following CEO @elonmusk's Twitter storm about taking the company private
2018-08-10,From @ReutersTV: Doubts mount over Elon Musk's plans to take Tesla private
2018-08-10,"Friday Morning Briefing:\n- Anniversary of fatal Charlottesville rally puts city on edge\n- U.S. cuts military training programs for Pakistan officers\n- Tesla's board seeks information on Musk's financing plan \n"""
2018-08-10,From @ReutersTV: Doubts mount over plans to take Tesla private
2018-08-10,"ICYMI: Backed by Tesla founder Elon Musk, researchers teach human-like robotic hand real world moves in virtual training pic.twitter.com/x3CZ486Zx'"
2018-08-10,".@Breakingviews: Tesla should go private until the business grows up, say @AntonyMCurrie and @jennifersaba. Listen to Viewsroom:'"
2018-08-10,EXCLUSIVE: Tesla\xe2\x80\x99s board seeking more information on CEO Elon Musk's plan to take the company private - sources
2018-08-10,"Doug Field, former Tesla engineering chief, is returning to Apple"
2018-08-10,EXCLUSIVE: Tesla's board seeking more information on Musk's financing plan to take the U.S. electric car maker private - sources
2018-08-10,"Tesla shares continue to drop after Musk announces plans to take the company private, as skeptics wonder how he'd structure the deal and where he would get the money"
2018-08-10,Tesla shares continue to drop following CEO @elonmusk's Twitter storm about taking the company private:
2018-08-10,WATCH: Researchers backed by Tesla founder Elon Musk have found a way to use software to teach a human-like robotic hand new tasks pic.twitter.com/7yAw4Aqnk'
2018-08-09,Doubts mount over Elon Musk's plans to take Tesla private. See more from @ReutersTV:
2018-08-09,Exclusive: Tesla's board seeking more information on Musk's financing plan - sources
2018-08-09,"WATCH: Backed by Tesla founder Elon Musk, researchers teach human-like robotic hand real world moves in virtual training pic.twitter.com/U2AC3vz8y'"
2018-08-09,"As @elonmusk considers taking Tesla private, here\xe2\x80\x99s @Breakingviews on why the carmaker\xe2\x80\x99s wild ride is better off the public roads"
2018-08-09,Doubts mount over plans to take Tesla private. See more from @ReutersTV:
2018-08-09,"S&P 500, Dow end lower with energy, financials; Tesla falls"
2018-08-09,"Tesla shares fall 5 percent on Wall Street skepticism, SEC probe reports"
2018-08-09,"Tesla shares fall 5 percent on Wall St. skepticism, SEC probe reports"
2018-08-09,"What should Elon Musk do with Tesla? Make some money, start hitting targets and sort out its corporate governance, says @AntonyMCurrie"
2018-08-09,"From @Breakingviews: What should Elon Musk do with Tesla? Make some money, start hitting targets and sort out its corporate governance, says @AntonyMCurrie"
2018-08-09,Musk's Tesla buyout plan could test Wall Street's nerves
2018-08-09,Tesla CEO Elon Musk looks to short sell the electric car company. See more from @ReutersTV:
2018-08-09,A buyout of electric carmaker Tesla would add to the year of pain for short sellers. See more from @ReutersTV:
2018-08-08,Tesla buyout would add to short sellers' pain
2018-08-08,SEC examining Musk's tweets on taking Tesla private: WSJ
2018-08-08,Tesla buyout would add to year of pain for short sellers
2018-08-08,U.S. SEC examining Musk's tweets on taking Tesla private: WSJ
2018-08-08,Wall Street sees funding hurdle to Musk's plan to take Tesla private
2018-08-08,Tesla board evaluating CEO Musk's idea to take company private
2018-08-08,A look at Tesla's nine-member board
2018-08-08,Tesla board evaluating CEO Musk's idea to take company private
2018-08-08,Wall Street sees funding hurdle to Musk's plan to take Tesla private
2018-08-08,"After a year ofproduction hell' and having to please investors, taking Tesla private would alleviate a lot of public focus on Elon Musk, @alexandriasage explains to @ReutersTV"
2018-08-08,Inside Tesla's troubled New York solar factory
2018-08-08,Elon Musk's Tesla buyout would reengineer take-private deals
2018-08-08,Buyers stampede to Tesla stock after Elon Musk tweets he is considering taking the company private. @alexandriasage reports:
2018-08-08,'Funding secured': Elon Musk says he is considering taking Tesla private in what would be the largest deal of its type
2018-08-08," From the continued battle in California against wild fires to Elon Musk's musings on taking Tesla private, catch up on the latest headlines.\n\n"""
2018-08-08,Elon Musk says he's considering taking Tesla private. @alexandriasage reports:
2018-08-08,Elon Musk's tweet shakes up Tesla stock after he says he is considering taking the company private. @alexandriasage reports:
2018-08-08,Elon Musk's Tesla buyout would reengineer take-private deals
2018-08-08,Musk plan to privatize Tesla pushes $2.3 billion of debt above conversion price
2018-08-08,Tesla buyout would add to year of pain for short-sellers
2018-08-07,"Elon Musk says taking Tesla private isbest path,' shares jump"
2018-08-07,Musk plan to privatize Tesla pushes $2.3 billion of debt above conversion price
2018-08-07,Saudi sovereign fund builds 3 to 5 percent stake in Tesla: FT
2018-08-07,"Tesla call options soar on Musk tweet, short-sellers hit"
2018-08-07,Read Elon Musk's statement on Tesla's potential deal to go private:
2018-08-07,"Elon Musk considers a private Tesla, shares jump"
2018-08-07,"Elon Musk considers a private Tesla in tweet, shares jump"
2018-08-07,Tesla statement on potential deal to go private
2018-08-07,Musk says no final decision on taking Tesla private
2018-08-07,"Tesla call options jump on Musk tweet, short-sellers hurt"
2018-08-07,Saudi sovereign fund PIF has bought a below 5 percent stake in Tesla: source
2018-08-07,"Elon Musk considers taking Tesla private in tweet, shares jump"
2018-08-07,Tesla starts hiring for new $2 billion Shanghai plant
2018-08-07,Tesla options bulls reap windfall on Musk's going private tweet
2018-08-07,Tesla shares halted after Musk tweet about going private
2018-08-07,"Elon Musk considers taking Tesla private in tweet, shares rise"
2018-08-07,Saudi sovereign fund builds 3 to 5 percent stake in Tesla: FT
2018-08-07,Elon Musk considers taking Tesla private
2018-08-07,Tesla starts hiring for new $2 billion Shanghai plant
2018-08-07,Tesla starts hiring for new $2 billion Shanghai plant
2018-08-06,"Tesla\xe2\x80\x99s Musk apologizes, offers hope of profits. More in this week's tech playlist from @ReutersTV"
2018-08-05,"Tesla's Elon Musk apologized to analysts for his bad behavior on the last earnings call, company said it expects to become profitable in the second half of this year"
2018-08-05,Tesla flags promise of profit as Model 3 production steadies via @ReutersTV
2018-08-05,"Tesla\xe2\x80\x99s Musk apologizes, offers hope of profits. See more in this week's tech playlist via @ReutersTV"
2018-08-05,"Tesla\xe2\x80\x99s Musk apologizes, offers hope of profits"
2018-08-04,"Tesla's Elon Musk apologized to analysts for his bad behavior on the last earnings call, company said it expects to become profitable in the second half of this year. More in this week's tech playlist from @ReutersTV"
2018-08-04,Tesla flags promise of profit as Model 3 production steadies. See more in this week's tech playlist via @ReutersTV
2018-08-04,"Tesla\xe2\x80\x99s Musk apologizes, offers hope of profits via @ReutersTV"
2018-08-04,"Tesla\xe2\x80\x99s Musk apologizes, offers hope of profits via @ReutersTV"
2018-08-04,"Tesla's Elon Musk apologized to analysts for his bad behavior on the last earnings call, company said it expects to become profitable in the second half of this year. See more in this week's tech playlist via @ReutersTV"
2018-08-03,Tesla flags promise of profit as Model 3 production steadies. More in this week's tech playlist from @ReutersTV
2018-08-03,"Tesla\xe2\x80\x99s Musk apologizes, offers hope of profits"
2018-08-03,".@BreakingViews TV discuss how Tesla boss Elon Musk\xe2\x80\x99s more temperate earnings-call performance added nearly $5 billion in value to the stock, reversing a recent slide"
2018-08-03,From @BreakingViews TV: Tesla turns
2018-08-03,"Tesla shares spike, dealing short-sellers a $1.7 billion loss"
2018-08-02,"Tesla shares spike, dealing short-sellers a $1.7 billion loss"
2018-08-02,"Tesla shares spike, dealing short-sellers a $1.1-billion loss"
2018-08-02,"From @ReutersTV: Tesla\xe2\x80\x99s Musk apologizes, offers hope of profits"
2018-08-02,"Tesla shares surge as investors embrace cash comments, Musk apology"
2018-08-02,Tesla share spike deals short-sellers a $1.1-billion loss
2018-08-02,"WATCH: Tesla's Elon Musk apologized to analysts for his bad behavior on the last earnings call, company said it expects to become profitable in the second half of this year."
2018-08-02,"Tesla shares rise as investors embrace cash comments, Musk apology"
2018-08-02,"Tesla shares jump after cash burn worries abate, Musk apologizes to Street"
2018-08-02,"Tesla shares jump after cash burn worries abate, Musk apologizes to Street"
2018-08-02,Tesla flags promise of profit as Model 3 production steadies
2018-08-02,Tesla flags promise of profit as Model 3 production steadies
2018-08-02,"Tesla steadies output of new #Model3 sedan, sees a profit"
2018-08-02,WATCH: Tesla flags promise of profit as Model 3 production steadies
2018-08-02,"WATCH: Tesla\xe2\x80\x99s Musk apologizes, offers hope of profits"
2018-08-02,Tesla flags promise of profit as #Model3 production steadies
2018-08-02,Breakingviews - Elon Musk ekes out Tesla breathing space
2018-08-01,Tesla flags promise of profit as Model 3 production steadies
2018-08-01,Tesla will tap local debt to fund $2 billion Shanghai Gigafactory: Musk
2018-08-01,"Tesla steadies output of new Model 3 sedan, sees a profit"
2018-08-01,"Tesla plans to build up to 55,000 Model 3s, profitably, in third quarter"
2018-08-01,Tesla second-quarter report could be an $850 million boon or bane for short-sellers
2018-08-01,Tesla expects to hit more than 6000/week Model 3 production rate
2018-08-01,Tesla second-quarter report could be an $850 million boon or bane for short-sellers
2018-08-01,Tesla plans to raise funds for its China factory: Bloomberg
2018-08-01,Tesla plans to invest $5 billion building factory in China: Bloomberg
2018-08-01,Greenlight's bet against Tesla crashes fund's second-quarter returns
2018-07-31,Panasonic expects Tesla battery biz to contribute to profit as early as October
2018-07-31,Researchers backed by Tesla founder Elon Musk have found a novel way to use software to teach a human-like robotic hand new tasks
2018-07-30,Tesla explores building Gigafactory in Europe: Wall Street Journal
2018-07-30,Tesla explores building Gigafactory in Europe: Wall Street Journal
2018-07-30,Tesla explores building Gigafactory in Europe: WSJ
2018-07-28,Interactive Brokers increases margin requirement for Tesla
2018-07-27,Interactive Brokers increases margin requirement for Tesla
2018-07-24,Cost to insure Tesla's debt rises on growing default fears
2018-07-24,The amount investors must pay to insure their debt holdings in Tesla against declining credit quality rises to its second-highest price ever
2018-07-24,Cost to insure Tesla's debt rises implying a greater risk of default following report that sparked concern that Tesla may need to raise funds
2018-07-24,Cost to insure Tesla's debt rises on growing default fears
2018-07-23,Cost to insure Tesla's debt rises on growing default fears
2018-07-23,Tesla shares fall following report that it asked suppliers for refunds
2018-07-23,Tesla shares drop on report that it asked suppliers for refunds in a bid to turn a profit
2018-07-23,Tesla says supplier discount request was for ongoing projects
2018-07-23,Tesla shares drop after report that the electric car maker asked suppliers for refunds
2018-07-23,Tesla shares fall after report that the electric car maker asked suppliers for refunds
2018-07-23,Tesla shares drop on report that it asked suppliers for refunds
2018-07-23,Tesla shares drop after report on supplier talks
2018-07-21,.@Breakingviews: Tesla\xe2\x80\x99s board ought to focus more on its chief executive\xe2\x80\x99s antics. Here\xe2\x80\x99s @AntonyMCurrie on the Viewsroom:
2018-07-21,WATCH: Tesla will double the size of its global manufacturing when it builds new auto plant in Shanghai
2018-07-21,WATCH: Tesla CEO Elon Musk lands a deal with Chinese authorities to build a new auto plant in Shanghai \xe2\x80\x93 its first factory outside the United States
2018-07-20,ICYMI: Made-in-China Tesla's are on their way
2018-07-20,Luxembourg police deploy Tesla cars to help nab criminals
2018-07-19,WATCH: Made-in-China Tesla's are on their way
2018-07-19,Tesla says Model 3 refunds not outpacing deposits
2018-07-19,EXCLUSIVE: Tesla's battery maker suspends cobalt supplier amid sanctions concern
2018-07-19,WATCH: Tesla goes big in China with Shanghai plant
2018-07-19,ICYMI: Tesla CEO Elon Musk lands a deal with Chinese authorities to build a new auto plant in Shanghai \xe2\x80\x93 its first factory outside the United States
2018-07-19,ICYMI: Tesla will double the size of its global manufacturing when it builds new auto plant in Shanghai
2018-07-18,ICYMI: Tesla goes big in China with Shanghai plant
2018-07-18,"Germany forces 1,050 Tesla owners to forgo electric car bonus"
2018-07-18,Tesla's Musk apologizes for comments on British caver
2018-07-18,"Germany forces 1,050 Tesla owners to forgo electric car bonus"
2018-07-18,Tesla's Musk apologizes for comments on British caver
2018-07-18,Tesla's Musk apologizes for his comments on British caver
2018-07-17,Tesla Model 3 is most profitable electric car: consultant
2018-07-17,Tesla Model 3 is most profitable electric car: consultant
2018-07-17,Tesla shares fall after CEO Musk abuses British caver
2018-07-17,Breakingviews - Elon Musk outburst puts Tesla board on the spot
2018-07-16,Tesla shares fall after CEO Musk abuses British diver
2018-07-16,Tesla shares fall 3.5 percent after CEO Musk abuses British diver
2018-07-16,BREAKINGVIEWS - Elon Musk outburst puts Tesla board on the spot
2018-07-16,Tesla shares fall 3.5 percent after CEO Musk abuses British diver
2018-07-12,"Tesla hits 200,000 cars, meaning lower tax credit for buyers"
2018-07-12,"Tesla delivers 200,000 cars, tax credit for future buyers to be lower"
2018-07-11,"After Tesla deal, Shanghai to speed up cancellation of foreign ownership limits"
2018-07-11,Tesla will double the size of its global manufacturing when it builds new auto plant in Shanghai
2018-07-11,Tesla CEO Elon Musk lands a deal with Chinese authorities to build a new auto plant in Shanghai \xe2\x80\x93 its first factory outside the United States
2018-07-10,Tesla goes big in China with Shanghai plant
2018-07-10,Made-in-China Tesla's are on their way
2018-07-10,"UPDATE: Tesla spokesperson says it will take 2-3 years before new factory ramped up to produce around 500,000 vehicles per year for Chinese customers"
2018-07-10,"Tesla to open plant in Shanghai with annual capacity of 500,000 cars: local media"
2018-07-10,"While Tesla's thin finances pose a problem as China slaps levies, Ford's challenges are more strategic. @AntonyMCurrie explains for @Breakingviews:"
2018-07-10,Tesla moves first to hike prices in China as trade war hits car makers
2018-07-09,Norway denies holding up Tesla move to improve service
2018-07-09,Tesla raises car prices in China: Electrek
2018-07-09,"Tesla shares dropped amid analyst skepticism about its Model 3 cars, @alexandriasage reports. More in this week's tech playlist from @ReutersTV"
2018-07-09,"Tesla can\xe2\x80\x99t shake Model 3 production worries, @alexandriasage reports via @ReutersTV"
2018-07-09,"Tesla shares dropped amid analyst skepticism about its Model 3 cars, @alexandriasage reports. See more in this week's tech playlist via @ReutersTV"
2018-07-09,"Tesla can\xe2\x80\x99t shake Model 3 production worries, @alexandriasage reports via @ReutersTV's tech playlist"
2018-07-09,"Tesla shares dropped amid analyst skepticism about its Model 3 cars, @alexandriasage reports. See more in this week's tech playlist via @ReutersTV"
2018-07-08,"Tesla can\xe2\x80\x99t shake Model 3 production worries, @alexandriasage reports via @ReutersTV's tech playlist"
2018-07-08,"Tesla shares dropped amid analyst skepticism about its Model 3 cars, @alexandriasage reports. More in this week's tech playlist from @ReutersTV"
2018-07-08,"Tesla can\xe2\x80\x99t shake Model 3 production worries, @alexandriasage reports via @ReutersTV"
2018-07-08,"WATCH: Tesla shares dropped amid analyst skepticism about its Model 3 cars, @alexandriasage reports. See more in this week's tech playlist via @ReutersTV"
2018-07-07,"ICYMI: Tesla can\xe2\x80\x99t shake Model 3 production worries, @alexandriasage reports via @ReutersTV's tech playlist"
2018-07-07,"WATCH: Tesla shares dropped amid analyst skepticism about its Model 3 cars, @alexandriasage reports. More in this week's tech playlist from @ReutersTV"
2018-07-07,"ICYMI: Tesla can\xe2\x80\x99t shake Model 3 production worries, @alexandriasage reports via @ReutersTV"
2018-07-07,"Tesla shares dropped amid analyst skepticism about its Model 3 cars, @alexandriasage reports"
2018-07-07,"Tesla can\xe2\x80\x99t shake Model 3 production worries, @alexandriasage reports"
2018-07-06,"Tesla shares dropped amid analyst skepticism about its Model 3 cars, @alexandriasage reports"
2018-07-06,"Tesla can\xe2\x80\x99t shake Model 3 production worries, @alexandriasage reports"
2018-07-06,"California agency opens third investigation at Tesla\xe2\x80\x99s factory in Fremont, California, following complaint"
2018-07-06,"California agency for occupational safety opens third investigation at Tesla\xe2\x80\x99s factory in Fremont, California, following complaint"
2018-07-05,California agency opens third probe into Tesla's Fremont factory
2018-07-04,"Tesla shares dropped amid analyst skepticism about its Model 3 cars, @alexandriasage reports"
2018-07-04,"Tesla can\xe2\x80\x99t shake Model 3 production worries, @alexandriasage reports"
2018-07-03,"Tesla shares skid further on concern over Model 3, report on brake test"
2018-07-03,"Tesla shares dropped amid analyst skepticism about its Model 3 cars, @alexandriasage reports"
2018-07-03,"Tesla can\xe2\x80\x99t shake Model 3 production worries, @alexandriasage reports"
2018-07-03,"Tesla shares skid further on concern over Model 3, report on brake test"
2018-07-03,"\xe2\x80\x98If you don\xe2\x80\x99t come in, you\xe2\x80\x99ll be written up\xe2\x80\x99: Inside Tesla's #Model3 building sprint"
2018-07-03,Inside Tesla's #Model3 building sprint
2018-07-03,"Tuesday Morning Briefing:\n- Tesla\xe2\x80\x99s tense sprint fails to convince Wall St \n- Thai boys' cave ordeal not over as rain threatens\n- Trump meets with Supreme Court contenders\n"""
2018-07-03,"A tense and short-tempered Chief Executive Elon Musk, changing rules, mandatory weekend shifts: inside Tesla's #Model3 building sprint"
2018-07-03,"Shouting CEO, changing rules: inside Tesla's Model 3-building sprint"
2018-07-03,"Shouting CEO, changing rules: inside Tesla's #Model3 building sprint"
2018-07-03,"Shouting CEO, changing rules: inside Tesla's Model 3-building sprint"
2018-07-03,"Tesla's sped-up Model 3 production could put it on the road to profitability, @alexandriasage reports"
2018-07-03,"While Tesla hits Model 3 milestone, Wall Street questions its ability to maintain momentum "
2018-07-03,"Tesla can now roll out cars from the factory line fast enough to potentially put it on the path to profitability, but investors question whether it can keep up the pace"
2018-07-02,"Tesla says it's produced 5,000 Model 3s in the last week of its second quarter, hitting its production target"
2018-07-02,"Tesla hits production target, can it sustain it?"
2018-07-02,Tesla engineering head Doug Field steps down
2018-07-02,"Tesla hits Model 3 production target, but can it sustain the pace? @alexandriasage reports"
2018-07-02,".@Breakingviews: Tesla\xe2\x80\x99s production upshift puts the focus on bigger battles at the $61 billion electric-car maker, says @AntonyMCurrie"
2018-07-02,Tesla's all-nighter to hit production goal fails to convince Wall Street
2018-07-02,Tesla finally makes good on elusive Model 3 production target
2018-07-02," Tesla hits Model 3 target, Musk says it's becoming areal car company'\n\n"""
2018-07-02,Tesla shares fall despite hitting Model 3 production target
2018-07-02,"Tesla hits Model 3 production target, backs profit view"
2018-07-02,"Tesla makes good on 5,000 Model 3 production target"
2018-07-02,"EXCLUSIVE: Tesla hits Model 3 manufacturing milestone, hours after deadline - factory sources"
2018-07-02,Panasonic would consider extra investment in Tesla's Gigafactory if requested: executive
2018-07-02,"EXCLUSIVE: Tesla hits #Model3 manufacturing milestone, several hours after the midnight goal set by Chief Executive Elon Musk - factory sources"
2018-07-02,Japan\xe2\x80\x99s Panasonic would consider additional investment in Tesla\xe2\x80\x99s automotive battery plant if requested: executive
2018-07-02,"EXCLUSIVE: Tesla hits #Model3 manufacturing milestone, with the final car rolling off the assembly line several hours after the midnight goal set by Chief Executive Elon Musk - sources"
2018-07-02,Panasonic would consider extra investment in Tesla's Gigafactory if requested: executive
2018-07-02,"Exclusive: Tesla hits Model 3 manufacturing milestone, hours after deadline - factory sources"
2018-07-01,"Exclusive: Tesla hits Model 3 manufacturing milestone, hours after deadline - factory sources"
2018-07-01,"Exclusive: Tesla hits Model 3 manufacturing milestone, hours after deadline - factory sources"
2018-06-29,"Tesla lagging on #Model3 production, workers say"
2018-06-29,"Tesla not producing enough Model 3s per shift to reach the 5,000 per week target that CEO Musk said it would reach by Saturday, workers say"
2018-06-29,"Tesla lagging on Model 3 production, workers say"
2018-06-29,"Tesla lagging on Model 3 production, workers say"
2018-06-28,"Tesla lagging on Model 3 production, workers say"
2018-06-28,Panasonic flags battery cell shortages as Tesla Model 3 output picks up
2018-06-28,Panasonic flags battery cell shortages as Tesla Model 3 output picks up
2018-06-28,Panasonic flags battery shortages as Tesla Model 3 output picks up
2018-06-27,Report shows Tesla battery reignited twice after fatal crash in Florida
2018-06-27,Battery in fatal Florida Tesla crash reignited twice: NTSB report
2018-06-27,Tesla battery reignited twice after fatal crash in Florida \xe2\x80\x93 report
2018-06-27,A Tesla Model S involved in a May 8 fatal high-speed crash in Florida reignited twice after firefighters extinguished a fire in the electric vehicle: NTSB
2018-06-27,Battery in fatal Florida Tesla crash reignited twice: NTSB report
2018-06-26,Battery in fatal Tesla crash in Florida reignited twice: NTSB report
2018-06-23,"Tesla recycling machine catches fire at Fremont, California campus"
2018-06-22,Exclusive \xe2\x80\x93  Is the sun setting on Tesla\xe2\x80\x99s solar ambitions?
2018-06-22,"Tesla recycling machine catches fire at Fremont, California campus"
2018-06-22,Exclusive \xe2\x80\x93 Job cuts at Tesla will hit the solar division hard.
2018-06-22,Tesla to close a dozen solar facilities in nine states
2018-06-22,Will the sun go down on Tesla\xe2\x80\x99s solar division?
2018-06-22,Exclusive \xe2\x80\x93  Is the sun setting on Tesla\xe2\x80\x99s solar ambitions? Job cuts at Tesla will hit the solar division hard.
2018-06-22,"Tesla recycling machine catches fire at Fremont, California campus"
2018-06-22,Is the sun setting on Tesla\xe2\x80\x99s solar vision?
2018-06-22,EXCLUSIVE: Tesla to close a dozen solar facilities in nine states
2018-06-22,EXCLUSIVE: Tesla to close a dozen solar facilities in nine states - documents
2018-06-22,Will the sun go down on Tesla\xe2\x80\x99s solar division?
2018-06-22,Is the sun setting on Tesla\xe2\x80\x99s solar vision?
2018-06-22,EXCLUSIVE: Tesla\xe2\x80\x99s move last week to cut 9 percent of its workforce to sharply downsize the residential solar business it bought two years ago - documents
2018-06-22,EXCLUSIVE: Tesla\xe2\x80\x99s latest cuts to the division that was once SolarCity include closing about a dozen installation facilities - documents
2018-06-22,Exclusive: Tesla to close a dozen solar facilities in nine states - documents
2018-06-22,Exclusive: Tesla to close a dozen solar facilities in nine states - documents
2018-06-22,EXCLUSIVE: Tesla to close a dozen solar facilities in nine states: documents $TSLA
2018-06-20,Tesla accuses former employee of hacking and transferring data
2018-06-20,Tesla accuses former employee of hacking and transferring data
2018-06-20,Tesla's Musk says Germany a front runner for Europe Gigafactory
2018-06-19,Tesla CEO Elon Musk emails staff alleging employeesabotage'
2018-06-19,Tesla's Musk allegesextensive' employee sabotage
2018-06-19,Tesla Chief Executive Elon Musk emails staff that an unnamed employee had conductedextensive and damaging sabotage' to the company\xe2\x80\x99s operations
2018-06-18,Tesla's Musk allegesextensive' employee sabotage
2018-06-18,U.S. regulator to send observer for Tesla probe of Model S fire
2018-06-14,"Elon Musk buys 72,500 of Tesla shares"
2018-06-13,"Elon Musk buys 72,500 of Tesla shares"
2018-06-13," Daily Briefing: Brexit debate, Ivanka's mystifying tweet, Tesla cuts\n\n"""
2018-06-13,Tesla short sellers $2 billion in the red for June as shares soar
2018-06-12,Tesla cuts 9 percent of workforce in search for profit
2018-06-12,Tesla short sellers $2 billion in the red for June as shares soar
2018-06-12,Tesla cuts 9 percent of workforce in search for profit
2018-06-12,Musk says Tesla cutting 9 percent of jobs
2018-06-12,Worker testifies that Tesla stopped him from organizing union
2018-06-12,Worker testifies that Tesla stopped him from organizing union
2018-06-12,Tesla's Autopilot to getfull self-driving feature' in August
2018-06-11,Tesla's Autopilot to getfull self-driving feature' in August
2018-06-11,Tesla's Autopilot to getfull self-driving feature' in August
2018-06-10,.@Breakingviews: Tesla and Facebook square off with investors - @AntonyMCurrie @johnsfoley and @jennifersaba debate what it all means:
2018-06-10,.@Breakingviews: What happens in shareholder meetings at personality cult companies like @Tesla? @johnsfoley @jennifersaba @AntonyMCurrie look at the dilemmas:'
2018-06-09,.@Breakingviews goes inside the @Tesla shareholder dilemma:
2018-06-09,"Shareholder lawsuit attacks Musk's pay, seeks to overhaul Tesla board"
2018-06-08,Tesla must fixflaws' in Autopilot after fatal crash: U.S. consumer group
2018-06-08,"Shareholder lawsuit attacks Musk's pay, seeks to overhaul Tesla board"
2018-06-08,Tesla must fixflaws' in Autopilot after fatal crash: U.S. consumer group
2018-06-08,Fatal Tesla Autopilot crash driver had hands off wheel: U.S. agency
2018-06-07,Fatal Tesla Autopilot crash driver had hands off wheel: U.S. agency
2018-06-07,U.S. agency: Fatal TeslaAutopilot' crash driver did not have hands on wheel
2018-06-07,"Daimler fights Tesla, VW with new electric big rig truck"
2018-06-07,Tesla shares rise as Musk says Model 3 set to hit target
2018-06-06,Tesla shares rise as Musk says Model 3 set to hit target
2018-06-06,"Elon Musk chokes up at Tesla\xe2\x80\x99s annual meeting of stockholders, sayslikely' to meet Model 3 goal"
2018-06-06,"Tesla drives fourth day of gains for Nasdaq, banks up"
2018-06-06,"An emotional Elon Musk says Tesla isquite likely' to meet Model 3 goal "
2018-06-06,Banks lift S&P; Tesla drives Nasdaq to record high
2018-06-06,Teslaquite likely' to meet Model 3 goal; Elon Musk remains chairman
2018-06-06,Tesla shares rise as Musk says Model 3 set to hit target
2018-06-06,Teslaquite likely' to meet Model 3 goal; Musk remains chairman
2018-06-06,Elon Musk says Teslalikely' to meet Model 3 goal
2018-06-06,World's top wealth fund opposed Musk's double role at Tesla
2018-06-06,"Tesla Chief Executive Elon Musk says building 5,000 Model 3s per week by the end of Junequite likely'"
2018-06-06,World's top wealth fund opposed Musk's double role at Tesla
2018-06-06,WATCH: Musk says Teslalikely' to meet #Model3 goal
